"project_id","donor","title","year","year_uncertain","description","sector","sector_comment","crs_sector","status","status_code","flow","all_recipients","sources","sources_count","funding_agency","implementing_agency","donor_agency","donor_agency_count","recipient_agencies","recipient_agencies_count","verified","verified_code","flow_class","flow_class_code","intent","intent_code","active","active_code","factiva_sources","amount","currency","deflators_used","exchange_rates_used","usd_defl","start_actual","start_planned","end_actual","end_planned","recipient_count","recipient_condensed","recipient_cow_code","recipient_oecd_code","recipient_oecd_name","recipient_iso3","recipient_iso2","recipient_un_code","recipient_imf_code","is_commercial","is_commercital","debt_uncertian","line_of_credit","is_cofinanced","loan_type","interest_rate","maturity","grace_period","grant_element"
"2103","China","Chinese firm to build two naval patrol boats for Ghana","2008","false","In 2008, the Ghanaian Minister of Defense, Lt. Gen. J. H. Smith, commissioned the construction of two new patrol boats. The 46 meter naval patrol boats are being built by Poly Technologies Inc. of China. The boats form part of a programme to retool the Ghana Armed Forces and the Ghana Navy in particular. Part of this programme includes the construction of four patrol boats and expansion of the Naval Dockyard in Sekondi. The boats will be used to combat piracy and increase maritime security. Ghana signed a contract with PTI for the two vessels worth $39.86 million USD. Construction began at China's Quigdao Shipyard in May 2009 and were launched in April of 2011. The boats are named Chemle and Ehoo. The two vessels were being funded by Ghana's Ministry of Food and Agriculture. ","Military","","150","Pipeline/identification","1","Joint venture with recipient","Unset","","Ghana","http://www.ghanaweb.com/GhanaHomePage/NewsArchive/artikel.php?ID=221609 
      , Google US
      , Recipient media or official; http://global.factiva.com/aa/?ref=BBCAP00020110816e78g00105&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , Recipient media or official","2","","","Poly Technologies, State-Owned Company","1","","","Checked","1","Military","4","Unset","","Active","1","http://www.ghanaweb.com/GhanaHomePage/NewsArchive/artikel.php?ID=221609 
        , Factiva
        , Recipient media or official; http://global.factiva.com/aa/?ref=BBCAP00020110816e78g00105&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , Recipient media or official","39860000.0","USD","0.98899595221395","1.0","40303501.66","","","","","1","Ghana","452","241","Ghana","GHA","GH","288","652","Not Commercial","2","false","false","false","Unset","Unset","Unset","Unset","Unset"
"1113","China"," Free housing for the officers of the Forças Armadas de Defesa de Moçambique (FADM)","2005","false","In 2005, the Chinese worked to build houses for the officers of Forças Armadas de Defesa de Moçambique (FADM), the military organization in Mozambique. The housing projects were built in Magoanine, a suburb of Maputo, Mozambique. An additional source reported the value of military housing provided to Mozambique at about $7 million. The amount of housing and exact dates including completion have yet to be determined. ","Military","","150","Implementation","2","In-kind contribution","Unset","","Mozambique","http://www.cifor.org/publications/pdf_files/WPapers/WP93German.pdf 
      , Google US
      , Non-media; http://global.factiva.com/aa/?ref=IOLET00020050712e16i00014&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , Recipient media or official","2","","","","","Forças Armadas de Defesa de Moçambique, Government Agency","1","Checked","1","Military","4","Unset","","Active","1","http://www.cifor.org/publications/pdf_files/WPapers/WP93German.pdf 
        , Factiva
        , Non-media; http://global.factiva.com/aa/?ref=IOLET00020050712e16i00014&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , Recipient media or official","7000000.0","USD","0.69665104956371","1.0","10048072.14","","","","","1","Mozambique","541","259","Mozambique","MOZ","MZ","508","688","Not Commercial","2","false","false","false","Unset","Unset","Unset","Unset","Unset"
"1621","China","Military Capacity Building and Training","2005","false","On April 14, 2005 the Chinese government pledged 5m yuan to assist with capacity-building of the Liberian army. He Meng, the second secretary at the embassy, said that the money would be given in the form of material and logistics. Technical details, according to the diplomat, would be worked out at a later date. A 2006 report stated that 22 Liberian VIP protection personnel and eight medics and logisticians of the military were undergoing training in China. ","Military","Education, military, health","150","Implementation","2","In-kind contribution","Unset","","Liberia","http://global.factiva.com/aa/?ref=BBCAPP0020050414e14e002mh&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , Donor media or official; http://global.factiva.com/aa/?ref=XNEWS00020060928e29s006el&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , Donor media or official","2","","","","","","","Checked","1","Military","4","Representational","","Active","1","http://global.factiva.com/aa/?ref=BBCAPP0020050414e14e002mh&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , Donor media or official; http://global.factiva.com/aa/?ref=XNEWS00020060928e29s006el&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , Donor media or official","5000000.0","CNY","0.69665104956371","8.19431666666667","875874.67","14 April 2005","","06 January 2006","","1","Liberia","450","251","Liberia","LBR","LR","430","668","Not Commercial","2","false","false","false","Unset","Unset","Unset","Unset","Unset"
"2289","China","China delivers two planes to Zambia","2006","false","In 2006, China donated two planes to the Zambian air force. The two planes will enhance the air transport capability of the Zambian air force and help transport election materials and officials. It is unclear what type of planes they are or how much they are worth. ","Military","","210","Completion","3","In-kind contribution","Unset","","Zambia","http://global.factiva.com/aa/?ref=XNEWS00020060818e28i007by&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , Donor media or official","1","","","","","Zambian Air Force (ZAF), Government Agency","1","Checked","1","Military","4","Representational","","Active","1","http://global.factiva.com/aa/?ref=XNEWS00020060818e28i007by&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , Donor media or official","","","","","","","","","","1","Zambia","551","288","Zambia","ZMB","ZM","894","754","Not Commercial","2","false","false","false","","","","",""
"2079","China","Military cooperation against piracy","2010","false","In 2010, China and Seychelles discussed further cooperation on military cooperation against piracy. The cooperation agreement will be worth $10 million USD. It is uncertain how the militaries will be operating. There was no agreement officially signed as the topic was discussed as part of the broader recognition of an economic and technical cooperation agreement. ","Military","","150","Pipeline: Pledge","12","Unset","Unset","","Seychelles","http://global.factiva.com/aa/?ref=BBCAP00020100729e67t00231&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , Recipient media or official","1","","","","","","","Checked","1","Military","4","Development","","Active","1","http://global.factiva.com/aa/?ref=BBCAP00020100729e67t00231&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , Recipient media or official","10000000.0","USD","1.0756432121391","1.0","9296762.99","","","","","1","Seychelles","591","270","Seychelles","SYC","SC","690","718","Not Commercial","2","false","false","false","Unset","Unset","Unset","Unset","Unset"
"17796","China","Zimbabwe Purchases Chinese Fighters and Missiles","2005","false","On April 13, 2005, the government of Zimbabwe entered into an agreement with Chinese state-owned aircraft companies that saw Zimbabwe's military order six US$20 million Chinese-made  K-8 fighter airplanes as well as an air-to-air missile arms package to be used with the aircraft. The aircraft were received by President Robert Mugabe on the same day, April 13, and were immediately entered into service. Furthermore, one of the six original K-8 aircraft crashed, according to Zimbabwean media sources, in September 2008 while in operation by Air Force of Zimbabwe pilots near Thornhill Air Force Base, Gweru, Zimbabwe. The deal was reported by the Shadow Minister of Defense for the opposition political party Movement for Democratic Change, Giles Mutsekwa. Note it is unclear what the degree of concessionality was in this deal, and the deal could be a direct sale of arms. Therefore its classification as official military aid is questionable. ","Military","","150","Completion","3","Unset","Unset","","Zimbabwe","http://mg.co.za/print/2005-04-14-so-long-and-thanks-for-all-the-jets 
      , Google US
      , International media report; http://www.newzimbabwe.com/pages/army49.18719.html 
      , Google US
      , Recipient media or official; http://www.guardian.co.uk/world/2005/apr/14/zimbabwe 
      , Google US
      , International media report; http://global.factiva.com/aa/?ref=FORCST0020050415e14e0000a&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , International media report","4","","Zimbabwean Air Force, Government Agency","","","Zimbabwean Air Force, Government Agency","1","Checked","1","Military","4","Mixed (No Development)","","Active","1","http://mg.co.za/print/2005-04-14-so-long-and-thanks-for-all-the-jets 
        , Factiva
        , International media report; http://www.newzimbabwe.com/pages/army49.18719.html 
        , Factiva
        , Recipient media or official; http://www.guardian.co.uk/world/2005/apr/14/zimbabwe 
        , Factiva
        , International media report; http://global.factiva.com/aa/?ref=FORCST0020050415e14e0000a&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , International media report","120000000.0","USD","0.69665104956371","1.0","172252665.2","13 April 2005","","13 April 2005","","1","Zimbabwe","552","265","Zimbabwe","ZWE","ZW","716","698","Commercial","1","false","false","false","","","","",""
"1714","China","Nigerian Air Force contract with China for armaments and jets","2005","false","In 2005, Nigeria's defense ministry signed a $220 million contract for one squadron of 15 Chengdu F/Ft-7NI strike aircraft and trainers from the China National Aero-Technology Import and Export Corporation (CATIC). The agreement brokered 12 F-7NI fighters and three FT-7NI trainers, which details a unit cost of over $11 million. A related armaments package accounts for around $32 million of the deal’s value. CATIC will deliver 20 live PL-9Cs, 10 training rounds, launchers and training and support services for the weapons for around $18 million under the agreement. The service's two-seat FT-7s were to be shipped from China in June 2006 for reassembly in Nigeria, with the single-seat fighters to follow from October 2006. Twelve Nigerian pilots, including four instructors, will travel to China in early 2006 to undergo conversion training on the new aircraft.Whether or not the contract has been completely fulfilled is uncertain. STAFF_NOTES: this project appears to be a sale of aircraft from a state-owned Chinese company, but the funding source is unkown. Details on the terms of the funding are not known. ","Military","","150","Implementation","2","Unset","Unset","","Nigeria","http://www.flightglobal.com/news/articles/nigeria-rebuilds-air-force-with-220m-deal-for-f-7s-200660/ 
      , Google US
      , Non-media; http://global.factiva.com/aa/?ref=NLIN000020070724e37100008&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , International media report; http://nigeriadefence.com/story.aspx?Sid=580 
      , Google US
      , Non-media; http://global.factiva.com/aa/?ref=BBCAP00020060520e25k0008d&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , Recipient media or official; http://global.factiva.com/aa/?ref=LBA0000020050928e19s001q1&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , International media report; http://global.factiva.com/aa/?ref=fligi00020050803e1820000z&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , International media report","6","China National Aero-Technology Import & Export Corporation (CATIC), State-Owned Company","","China National Aero-Technology Import & Export Corporation (CATIC), State-Owned Company","1","","","Checked","1","Military","4","Unset","","Active","1","http://www.flightglobal.com/news/articles/nigeria-rebuilds-air-force-with-220m-deal-for-f-7s-200660/ 
        , Factiva
        , Non-media; http://global.factiva.com/aa/?ref=NLIN000020070724e37100008&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , International media report; http://nigeriadefence.com/story.aspx?Sid=580 
        , Factiva
        , Non-media; http://global.factiva.com/aa/?ref=BBCAP00020060520e25k0008d&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , Recipient media or official; http://global.factiva.com/aa/?ref=LBA0000020050928e19s001q1&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , International media report; http://global.factiva.com/aa/?ref=fligi00020050803e1820000z&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , International media report","220000000.0","USD","0.69665104956371","1.0","315796552.86","","01 January 2008","","","1","Nigeria","475","261","Nigeria","NGA","NG","566","694","Commercial","1","false","false","false","Unset","Unset","Unset","Unset","Unset"
"17340","China","Zimbabwe to order fighter jets/arms from China","2004","false","In June 2004, the Zimbabwean Ministry of Defense confirmed a deal to buy 12 fighter jets and 100 military vehicles worth US$200 million from the Chinese government. The fighter jets ordered by the Zimbabwean government were Chinese FC-1 fighters, and were due to be delivered within the week of June 10, 2004. A later 2008 report indicated that armored personnel carriers, riot gear, and mobile water cannons were also ordered. The project was confirmed by the Minister of Defense, Trust Maphosa, and the Chairman of the Defense and Home Affairs Parliamentary Portfolio Committee, Saviour Kasukuwere, after being condemned by a spokesman for the opposition party, Movement for Democratic Change, Giles Mutsekwa. Additional research into the delivery dates of the military equipment, and organizations involved in the transaction was unsuccessful. Note it is unclear what the degree of concessionality was in this deal, and the deal could be a direct sale of arms. Therefore its classification as official military aid is questionable. ","Military","military arms","150","Pipeline: Commitment","11","Unset","Unset","","Zimbabwe","http://www.sadocc.at/news/2004-191.shtml 
      , Google US
      , Non-media; http://www.humanrightsfirst.org/wp-content/uploads/pdf/080428-CAH-china-zimbab-arms-fs.pdf 
      , Google US
      , Non-media; http://global.factiva.com/aa/?ref=DJI0000020040614e06e000eh&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , International media report","3","","","","","","","Checked","1","Military","4","Commercial","","Active","1","http://www.sadocc.at/news/2004-191.shtml 
        , Factiva
        , Non-media; http://www.humanrightsfirst.org/wp-content/uploads/pdf/080428-CAH-china-zimbab-arms-fs.pdf 
        , Factiva
        , Non-media; http://global.factiva.com/aa/?ref=DJI0000020040614e06e000eh&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , International media report","200000000.0","USD","0.66362944683753","1.0","301373004.1","","","","","1","Zimbabwe","552","265","Zimbabwe","ZWE","ZW","716","698","Commercial","1","false","false","false","","","","",""
"2075","China","Grant for military training and equipment maintenance","2009","false","In 2009, China and Seychelles signed an agreement where Seychelles will receive 6 million Yuan for military training and equipment maintenance. The MoU was signed at the Seychelles People's Defence Forces (SPDF) headquarters by the chief of defence forces Brigadier Leopold Payet and the director of national defence at China's Ministry of Foreign Affairs, Maj-Gen Qian Lihua. It is unclear if the loan was implemented, and if it was, for what. ","Military","","150","Pipeline: Pledge","12","Grant (excluding debt forgiveness)","Unset","","Seychelles","http://global.factiva.com/aa/?ref=BBCAP00020090901e591003jt&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , Recipient media or official","1","","","","","","","Checked","1","Military","4","Representational","","Active","1","http://global.factiva.com/aa/?ref=BBCAP00020090901e591003jt&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , Recipient media or official","6000000.0","CNY","1.0","6.83141605176666","878295.21","","","","","1","Seychelles","591","270","Seychelles","SYC","SC","690","718","Not Commercial","2","false","false","false","","","","",""
"1617","China","Camp Tubman Military Barracks (amount needs confirmation)","2006","false","Technical discussions between the governments of Liberia and the People's Republic of China for the reconstruction of the Tubman Military Camp began in November of 2006. A memorandum of understanding was signed between the Liberian Government and the government of the People's Republic of China through the People's Liberation Army on July 21, 2007 and provided for the framework of renovation the Camp. The project was completed in April of 2009 and the Chinese government officially turned it over to the Liberian government.","Military","","150","Completion","3","In-kind contribution","Unset","","Liberia","http://www.emansion.gov.lr/press.php?news_id=1151 
      , Google US
      , Recipient media or official; http://lr.china-embassy.org/chn/sghdhzxxx/t345937.htm 
      , Baidu
      , Donor media or official; http://global.factiva.com/aa/?ref=AFNWS00020090430e54u0013g&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , International media report; http://global.factiva.com/aa/?ref=AFNWS00020061108e2b8000l0&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , International media report","4","","Xing Xing Digital Corporation, Private Sector","Xing Xing Digital Corporation, Private Sector","1","","","Checked","1","Military","4","Representational","","Active","1","http://www.emansion.gov.lr/press.php?news_id=1151 
        , Factiva
        , Recipient media or official; http://lr.china-embassy.org/chn/sghdhzxxx/t345937.htm 
        , Factiva
        , Donor media or official; http://global.factiva.com/aa/?ref=AFNWS00020090430e54u0013g&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , International media report; http://global.factiva.com/aa/?ref=AFNWS00020061108e2b8000l0&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , International media report","5500000.0","USD","0.74305214409552","1.0","7401903.14","23 July 2007","","30 April 2009","","1","Liberia","450","251","Liberia","LBR","LR","430","668","Not Commercial","2","false","false","false","","","","",""
